1/5/2017,Paradox Engine,Aether Revolt,AER,7.33,0,0,0
11/6/2017,Paradox Engine,Aether Revolt,AER,7.32,1.36,15.24,6.87
11/7/2017,Paradox Engine,Aether Revolt,AER,7.46,1.37,15.08,6.87
11/8/2017,Paradox Engine,Aether Revolt,AER,7.53,1.38,16.13,6.87
11/9/2017,Paradox Engine,Aether Revolt,AER,7.53,0,15.59,0
11/10/2017,Paradox Engine,Aether Revolt,AER,7.53,1.38,16,6.87
11/11/2017,Paradox Engine,Aether Revolt,AER,7.78,1.4,16,6.87
11/12/2017,Paradox Engine,Aether Revolt,AER,7.53,1.41,16,6.87
11/13/2017,Paradox Engine,Aether Revolt,AER,7.78,1.4,15.99,6.87
11/14/2017,Paradox Engine,Aether Revolt,AER,7.52,1.33,15.17,6.87
11/15/2017,Paradox Engine,Aether Revolt,AER,7.62,1.3,15.17,6.87
11/16/2017,Paradox Engine,Aether Revolt,AER,7.71,1.33,15.17,6.87
11/17/2017,Paradox Engine,Aether Revolt,AER,7.71,1.22,15.17,6.87
11/18/2017,Paradox Engine,Aether Revolt,AER,7.8,1.18,15.53,6.87
11/19/2017,Paradox Engine,Aether Revolt,AER,7.94,1.19,15.53,6.87
11/20/2017,Paradox Engine,Aether Revolt,AER,7.92,1.08,15.49,6.87
11/21/2017,Paradox Engine,Aether Revolt,AER,7.83,1.02,15.17,6.87
11/22/2017,Paradox Engine,Aether Revolt,AER,7.77,1.02,15.08,6.87
11/23/2017,Paradox Engine,Aether Revolt,AER,7.73,0.97,14.99,6.87
11/24/2017,Paradox Engine,Aether Revolt,AER,7.97,0.97,14.99,6.87
11/25/2017,Paradox Engine,Aether Revolt,AER,7.99,0.98,14.99,6.87
11/26/2017,Paradox Engine,Aether Revolt,AER,7.99,0.98,15.08,6.87
11/27/2017,Paradox Engine,Aether Revolt,AER,8,0.98,14.99,6.87
11/28/2017,Paradox Engine,Aether Revolt,AER,8.03,0.96,15.17,6.87
11/29/2017,Paradox Engine,Aether Revolt,AER,8,0.96,15.16,6.87
11/30/2017,Paradox Engine,Aether Revolt,AER,7.96,0.93,15.17,6.87
12/1/2017,Paradox Engine,Aether Revolt,AER,7.95,0.94,15.17,6.87
12/2/2017,Paradox Engine,Aether Revolt,AER,8,0.95,15.09,6.87
12/3/2017,Paradox Engine,Aether Revolt,AER,8,0.99,15,6.87
12/4/2017,Paradox Engine,Aether Revolt,AER,8,0.99,15.13,6.87
12/5/2017,Paradox Engine,Aether Revolt,AER,8,1,14.99,6.87
12/6/2017,Paradox Engine,Aether Revolt,AER,8,1.01,15.05,6.87
12/7/2017,Paradox Engine,Aether Revolt,AER,8,1.04,14.99,6.87
12/8/2017,Paradox Engine,Aether Revolt,AER,8,0.98,14.99,6.87
12/9/2017,Paradox Engine,Aether Revolt,AER,8,0.96,15.04,6.87
12/10/2017,Paradox Engine,Aether Revolt,AER,8,0.97,14.99,6.87
12/11/2017,Paradox Engine,Aether Revolt,AER,8,1,14.99,6.87
12/12/2017,Paradox Engine,Aether Revolt,AER,8,1,14.98,6.87
12/13/2017,Paradox Engine,Aether Revolt,AER,8,0.98,15.02,6.87
12/14/2017,Paradox Engine,Aether Revolt,AER,8,1.01,15,6.87
12/15/2017,Paradox Engine,Aether Revolt,AER,7.99,1.01,15.42,6.87
12/16/2017,Paradox Engine,Aether Revolt,AER,8,1.04,15.49,6.87
12/17/2017,Paradox Engine,Aether Revolt,AER,7.99,1.04,15.42,6.87
12/18/2017,Paradox Engine,Aether Revolt,AER,7.99,1.01,15.34,6.87
12/19/2017,Paradox Engine,Aether Revolt,AER,7.99,0.97,15.93,6.87
12/20/2017,Paradox Engine,Aether Revolt,AER,7.99,0.89,15,6.87
12/21/2017,Paradox Engine,Aether Revolt,AER,7.96,0.87,15,6.87
12/22/2017,Paradox Engine,Aether Revolt,AER,7.89,0.86,15.02,6.87
12/23/2017,Paradox Engine,Aether Revolt,AER,7.86,0.87,15.02,6.87
12/24/2017,Paradox Engine,Aether Revolt,AER,7.93,0.87,15.02,6.87
12/25/2017,Paradox Engine,Aether Revolt,AER,7.95,0.86,15.02,6.87
12/26/2017,Paradox Engine,Aether Revolt,AER,7.98,0.85,15.1,6.87
12/27/2017,Paradox Engine,Aether Revolt,AER,8,0.85,15.07,6.87
12/28/2017,Paradox Engine,Aether Revolt,AER,7.98,0.86,15.07,6.87
12/29/2017,Paradox Engine,Aether Revolt,AER,8,0.87,15.04,6.87
12/30/2017,Paradox Engine,Aether Revolt,AER,8.02,0.87,15.04,6.87
12/31/2017,Paradox Engine,Aether Revolt,AER,8,0.89,15.04,6.87
1/1/2018,Paradox Engine,Aether Revolt,AER,8,0.89,15.04,6.87
1/2/2018,Paradox Engine,Aether Revolt,AER,8.06,0.89,15,6.87
1/3/2018,Paradox Engine,Aether Revolt,AER,8.2,0.88,15.93,6.87
1/4/2018,Paradox Engine,Aether Revolt,AER,8.07,0.89,15.52,6.87
1/5/2018,Paradox Engine,Aether Revolt,AER,8.11,0.9,15.19,6.87
1/6/2018,Paradox Engine,Aether Revolt,AER,8.15,0.88,15.14,6.87
1/7/2018,Paradox Engine,Aether Revolt,AER,8.04,0.88,15.03,6.87
1/8/2018,Paradox Engine,Aether Revolt,AER,8.16,0.86,15.15,6.87
1/9/2018,Paradox Engine,Aether Revolt,AER,8.19,0.82,14.97,6.87
1/10/2018,Paradox Engine,Aether Revolt,AER,8.19,0.83,14.86,6.87
1/11/2018,Paradox Engine,Aether Revolt,AER,8.18,0.78,15.01,6.87
1/12/2018,Paradox Engine,Aether Revolt,AER,8.25,0.74,15,6.87
1/13/2018,Paradox Engine,Aether Revolt,AER,8.33,0.77,14.94,6.87
1/14/2018,Paradox Engine,Aether Revolt,AER,8.36,0.8,14.9,6.87
1/15/2018,Paradox Engine,Aether Revolt,AER,8.54,0.78,14.83,6.87
1/16/2018,Paradox Engine,Aether Revolt,AER,8.54,0.81,14.86,6.87
1/17/2018,Paradox Engine,Aether Revolt,AER,8.61,0.86,14.87,6.87
1/18/2018,Paradox Engine,Aether Revolt,AER,8.55,0.83,14.68,6.87
1/19/2018,Paradox Engine,Aether Revolt,AER,8.92,0.87,14.68,6.87
1/20/2018,Paradox Engine,Aether Revolt,AER,8.81,0.9,14.85,6.87
1/21/2018,Paradox Engine,Aether Revolt,AER,8.99,0.92,14.68,6.87
1/22/2018,Paradox Engine,Aether Revolt,AER,8.7,0.94,14.68,6.87
1/23/2018,Paradox Engine,Aether Revolt,AER,8.99,0.97,14.68,6.87
1/24/2018,Paradox Engine,Aether Revolt,AER,9,0.97,14.54,6.87
1/25/2018,Paradox Engine,Aether Revolt,AER,9,1.09,15.1,6.87
1/26/2018,Paradox Engine,Aether Revolt,AER,8.9,1.16,14.85,6.87
1/27/2018,Paradox Engine,Aether Revolt,AER,8.97,1.44,15.34,6.87
1/28/2018,Paradox Engine,Aether Revolt,AER,8.94,1.38,15.08,6.87
1/29/2018,Paradox Engine,Aether Revolt,AER,8.89,1.5,15.06,6.87
1/30/2018,Paradox Engine,Aether Revolt,AER,8.9,1.22,15.8,6.87
1/31/2018,Paradox Engine,Aether Revolt,AER,8.94,1.16,16.43,6.87
2/1/2018,Paradox Engine,Aether Revolt,AER,9,1.28,17.24,6.87
2/2/2018,Paradox Engine,Aether Revolt,AER,9,1.3,17.3,6.87
2/3/2018,Paradox Engine,Aether Revolt,AER,9,1.4,16.12,6.87
2/4/2018,Paradox Engine,Aether Revolt,AER,9,1.51,15.68,6.87
2/5/2018,Paradox Engine,Aether Revolt,AER,9.41,1.13,15.63,6.87
2/6/2018,Paradox Engine,Aether Revolt,AER,9.12,1.17,16.12,6.87
2/7/2018,Paradox Engine,Aether Revolt,AER,9.48,1.18,16.31,6.87
2/8/2018,Paradox Engine,Aether Revolt,AER,9.49,1.19,16.43,6.87
2/9/2018,Paradox Engine,Aether Revolt,AER,9.45,1.18,16.31,6.87
2/10/2018,Paradox Engine,Aether Revolt,AER,9.41,1.21,16.95,6.87
2/11/2018,Paradox Engine,Aether Revolt,AER,9.43,1.18,16.95,6.87
2/12/2018,Paradox Engine,Aether Revolt,AER,0,1.17,0,6.87
2/13/2018,Paradox Engine,Aether Revolt,AER,9.88,1.15,16.95,6.87
2/14/2018,Paradox Engine,Aether Revolt,AER,9.81,1.13,16.95,6.87
2/15/2018,Paradox Engine,Aether Revolt,AER,9.77,1.11,16.95,6.87
2/16/2018,Paradox Engine,Aether Revolt,AER,9.88,0.95,16.95,6.87
2/17/2018,Paradox Engine,Aether Revolt,AER,9.93,0.95,16.95,6.87
2/18/2018,Paradox Engine,Aether Revolt,AER,9.96,0.92,16.95,6.87
2/19/2018,Paradox Engine,Aether Revolt,AER,9.91,0.9,16.94,6.87
2/20/2018,Paradox Engine,Aether Revolt,AER,9.91,0.89,16.69,6.87
2/21/2018,Paradox Engine,Aether Revolt,AER,9.99,0.88,16.43,6.87
2/22/2018,Paradox Engine,Aether Revolt,AER,10.41,0.89,16.69,6.87
2/23/2018,Paradox Engine,Aether Revolt,AER,10.49,0.84,16.87,6.87
2/24/2018,Paradox Engine,Aether Revolt,AER,10.52,0.86,16.87,6.87
2/25/2018,Paradox Engine,Aether Revolt,AER,10.44,0.86,16.87,6.87
2/26/2018,Paradox Engine,Aether Revolt,AER,10.44,0.85,16.87,6.87
2/27/2018,Paradox Engine,Aether Revolt,AER,10.4,0.78,17.57,6.87
2/28/2018,Paradox Engine,Aether Revolt,AER,10.44,0.79,17.71,6.87
3/1/2018,Paradox Engine,Aether Revolt,AER,10.47,0.77,17.71,6.87
3/2/2018,Paradox Engine,Aether Revolt,AER,10.3,0.74,18.06,6.87
3/3/2018,Paradox Engine,Aether Revolt,AER,10.24,0.71,18.18,6.87
3/4/2018,Paradox Engine,Aether Revolt,AER,10.3,0.79,18.19,6.87
3/5/2018,Paradox Engine,Aether Revolt,AER,10.45,0.75,18.05,6.87
3/6/2018,Paradox Engine,Aether Revolt,AER,10.49,0.73,18.05,6.87
3/7/2018,Paradox Engine,Aether Revolt,AER,10.89,0.74,18.3,6.87
3/8/2018,Paradox Engine,Aether Revolt,AER,10.55,0.74,18.3,6.87
3/9/2018,Paradox Engine,Aether Revolt,AER,10.9,0.74,18.49,6.87
3/10/2018,Paradox Engine,Aether Revolt,AER,10.95,0.71,18.54,6.87
3/11/2018,Paradox Engine,Aether Revolt,AER,10.81,0.74,18.52,6.87
3/12/2018,Paradox Engine,Aether Revolt,AER,10.95,0.75,18.49,6.87
3/13/2018,Paradox Engine,Aether Revolt,AER,10.94,0.77,18.49,6.87
3/14/2018,Paradox Engine,Aether Revolt,AER,11,0.76,18.49,6.87
3/15/2018,Paradox Engine,Aether Revolt,AER,11.38,0.78,18.48,6.87
3/16/2018,Paradox Engine,Aether Revolt,AER,11.99,0.77,18.49,6.87
3/17/2018,Paradox Engine,Aether Revolt,AER,12.03,0.81,18.54,6.87
3/18/2018,Paradox Engine,Aether Revolt,AER,11.95,0.82,18.54,6.87
3/19/2018,Paradox Engine,Aether Revolt,AER,12,0.8,24.99,6.87
3/20/2018,Paradox Engine,Aether Revolt,AER,12,0.78,24.99,6.87
3/21/2018,Paradox Engine,Aether Revolt,AER,12,0.79,22.99,6.87
3/22/2018,Paradox Engine,Aether Revolt,AER,12.39,0.81,22.99,6.87
3/23/2018,Paradox Engine,Aether Revolt,AER,12.25,1.29,20.23,6.87
3/24/2018,Paradox Engine,Aether Revolt,AER,12.1,0.91,20.23,6.87
3/25/2018,Paradox Engine,Aether Revolt,AER,12,0.96,24.99,6.87
3/26/2018,Paradox Engine,Aether Revolt,AER,11.99,0.94,24.99,6.87
3/27/2018,Paradox Engine,Aether Revolt,AER,12,0.97,24.95,6.87
3/28/2018,Paradox Engine,Aether Revolt,AER,11.99,0.97,24.95,6.87
3/29/2018,Paradox Engine,Aether Revolt,AER,12,0.99,20.49,6.87
3/30/2018,Paradox Engine,Aether Revolt,AER,12,0.99,22.74,6.87
3/31/2018,Paradox Engine,Aether Revolt,AER,12.03,1.02,24.95,6.87
4/1/2018,Paradox Engine,Aether Revolt,AER,12,1.02,24.22,6.87
4/2/2018,Paradox Engine,Aether Revolt,AER,12.15,1.07,24.97,6.87
4/3/2018,Paradox Engine,Aether Revolt,AER,12.22,1.09,24.95,6.87
4/4/2018,Paradox Engine,Aether Revolt,AER,12.42,1.14,24.87,6.87
4/5/2018,Paradox Engine,Aether Revolt,AER,13,1.15,24.87,6.87
4/6/2018,Paradox Engine,Aether Revolt,AER,13.59,1.26,24.87,6.87
4/7/2018,Paradox Engine,Aether Revolt,AER,13,1.3,24.86,6.87
4/8/2018,Paradox Engine,Aether Revolt,AER,12.84,1.29,24.87,6.87
4/9/2018,Paradox Engine,Aether Revolt,AER,12.86,1.36,24.87,6.87
4/10/2018,Paradox Engine,Aether Revolt,AER,12.73,1.38,24.93,6.87
4/11/2018,Paradox Engine,Aether Revolt,AER,12.83,1.39,24.99,6.87
4/12/2018,Paradox Engine,Aether Revolt,AER,12.95,1.44,24.99,6.87
4/13/2018,Paradox Engine,Aether Revolt,AER,12.98,1.44,24.99,6.87
4/14/2018,Paradox Engine,Aether Revolt,AER,13,1.43,24.99,6.87
4/15/2018,Paradox Engine,Aether Revolt,AER,13.08,1.41,24.99,6.87
4/16/2018,Paradox Engine,Aether Revolt,AER,13.7,1.3,25,6.87
4/17/2018,Paradox Engine,Aether Revolt,AER,13.91,1.3,24.92,6.87
4/18/2018,Paradox Engine,Aether Revolt,AER,13.99,1.3,25,6.87
4/19/2018,Paradox Engine,Aether Revolt,AER,14.49,1.31,26,6.87
4/20/2018,Paradox Engine,Aether Revolt,AER,14.49,1.31,24,6.87
4/21/2018,Paradox Engine,Aether Revolt,AER,14.32,1.31,24,6.87
4/22/2018,Paradox Engine,Aether Revolt,AER,14.36,1.36,25.5,6.87
4/23/2018,Paradox Engine,Aether Revolt,AER,14.24,1.83,26.99,6.87
4/24/2018,Paradox Engine,Aether Revolt,AER,14.75,1.9,49.13,6.87
4/25/2018,Paradox Engine,Aether Revolt,AER,14.99,1.62,48.98,6.87
4/26/2018,Paradox Engine,Aether Revolt,AER,14.99,1.68,47.82,6.87
4/27/2018,Paradox Engine,Aether Revolt,AER,14.95,1.43,46.88,6.87
4/28/2018,Paradox Engine,Aether Revolt,AER,14.77,1.52,46.88,6.87
4/29/2018,Paradox Engine,Aether Revolt,AER,14.5,1.4,45.94,6.87
4/30/2018,Paradox Engine,Aether Revolt,AER,15,1.24,47.44,6.87
5/1/2018,Paradox Engine,Aether Revolt,AER,15,1.3,47.44,6.87
5/2/2018,Paradox Engine,Aether Revolt,AER,15,1.32,46.5,6.87
5/3/2018,Paradox Engine,Aether Revolt,AER,15,1.35,45,6.87
5/4/2018,Paradox Engine,Aether Revolt,AER,15,1.34,45,6.87
5/5/2018,Paradox Engine,Aether Revolt,AER,15,1.34,45,6.87
5/6/2018,Paradox Engine,Aether Revolt,AER,15,1.7,45,6.87
5/7/2018,Paradox Engine,Aether Revolt,AER,15.05,1.24,45.25,6.87
5/8/2018,Paradox Engine,Aether Revolt,AER,16.05,1.38,41.5,6.87
5/9/2018,Paradox Engine,Aether Revolt,AER,16.05,1.36,39.99,6.87
5/10/2018,Paradox Engine,Aether Revolt,AER,15.99,1.39,39.99,6.87
5/11/2018,Paradox Engine,Aether Revolt,AER,15.99,1.44,39.99,6.87
5/12/2018,Paradox Engine,Aether Revolt,AER,15.99,1.5,39.99,6.87
5/13/2018,Paradox Engine,Aether Revolt,AER,15.48,1.54,39.99,6.87
5/14/2018,Paradox Engine,Aether Revolt,AER,15.99,1.56,39.99,6.87
5/15/2018,Paradox Engine,Aether Revolt,AER,15.99,1.53,38,6.87
5/16/2018,Paradox Engine,Aether Revolt,AER,15.99,1.54,38,6.87
5/17/2018,Paradox Engine,Aether Revolt,AER,16,1.58,38,6.87
5/18/2018,Paradox Engine,Aether Revolt,AER,15.99,1.55,38,6.87
5/19/2018,Paradox Engine,Aether Revolt,AER,15.99,1.52,38,6.87
5/20/2018,Paradox Engine,Aether Revolt,AER,15.99,1.54,37.95,6.87
5/21/2018,Paradox Engine,Aether Revolt,AER,16,1.56,37.97,6.87
5/22/2018,Paradox Engine,Aether Revolt,AER,15.99,1.52,37.97,6.87
5/23/2018,Paradox Engine,Aether Revolt,AER,15.25,1.5,36.99,6.87
5/24/2018,Paradox Engine,Aether Revolt,AER,15.92,1.49,36.49,6.87
5/25/2018,Paradox Engine,Aether Revolt,AER,15.97,1.51,35.5,6.87
5/26/2018,Paradox Engine,Aether Revolt,AER,15.99,1.53,35,6.87
5/27/2018,Paradox Engine,Aether Revolt,AER,15.99,1.56,34.06,6.87
5/28/2018,Paradox Engine,Aether Revolt,AER,15.99,1.57,33,6.87
5/29/2018,Paradox Engine,Aether Revolt,AER,15.99,1.61,32.99,6.87
5/30/2018,Paradox Engine,Aether Revolt,AER,15.99,1.4,32.49,6.86
5/31/2018,Paradox Engine,Aether Revolt,AER,15.97,1.27,32.74,6.86
6/1/2018,Paradox Engine,Aether Revolt,AER,15.97,1.27,32,6.86
6/2/2018,Paradox Engine,Aether Revolt,AER,16,1.27,32.49,6.86
6/3/2018,Paradox Engine,Aether Revolt,AER,16,1.27,32.25,6.86
6/4/2018,Paradox Engine,Aether Revolt,AER,16,1.25,31.95,6.86
6/5/2018,Paradox Engine,Aether Revolt,AER,16,1.27,31.59,6.86
6/6/2018,Paradox Engine,Aether Revolt,AER,15.99,1.24,32.25,6.86
6/7/2018,Paradox Engine,Aether Revolt,AER,16,1.24,31.99,6.86
6/8/2018,Paradox Engine,Aether Revolt,AER,15.99,1.25,31.98,6.86
6/9/2018,Paradox Engine,Aether Revolt,AER,15.99,1.26,31.99,6.86
6/10/2018,Paradox Engine,Aether Revolt,AER,15.97,1.3,31.79,6.86
6/11/2018,Paradox Engine,Aether Revolt,AER,15.97,1.26,31.98,6.86
6/12/2018,Paradox Engine,Aether Revolt,AER,16,1.22,31.99,6.86
6/13/2018,Paradox Engine,Aether Revolt,AER,15.98,1.39,31.98,6.86
6/14/2018,Paradox Engine,Aether Revolt,AER,15.35,1.27,30.92,6.86
6/15/2018,Paradox Engine,Aether Revolt,AER,15.35,1.24,31.35,6.86
6/16/2018,Paradox Engine,Aether Revolt,AER,15.49,1.22,31.35,6.86
6/17/2018,Paradox Engine,Aether Revolt,AER,15.31,1.2,30.92,6.86
6/18/2018,Paradox Engine,Aether Revolt,AER,15.57,1.19,30.23,6.86
6/19/2018,Paradox Engine,Aether Revolt,AER,16,1.13,30.22,6.86
6/20/2018,Paradox Engine,Aether Revolt,AER,16.07,1.13,30.19,1.14
6/21/2018,Paradox Engine,Aether Revolt,AER,15.62,1.06,30.2,1.14
6/22/2018,Paradox Engine,Aether Revolt,AER,15.75,1.01,30.23,1.14
6/23/2018,Paradox Engine,Aether Revolt,AER,15.98,0.97,30.49,1.14
6/24/2018,Paradox Engine,Aether Revolt,AER,15.91,0.96,30.79,1.14
6/25/2018,Paradox Engine,Aether Revolt,AER,16.07,0.94,31.35,1.14
6/26/2018,Paradox Engine,Aether Revolt,AER,15.99,0.93,31.59,1.14
6/27/2018,Paradox Engine,Aether Revolt,AER,15.99,0.9,31.47,1.14
6/28/2018,Paradox Engine,Aether Revolt,AER,15.8,0.87,31.59,1.14
6/29/2018,Paradox Engine,Aether Revolt,AER,15.6,0.86,31.8,1.14
6/30/2018,Paradox Engine,Aether Revolt,AER,15.27,0.86,31.8,1.14
7/1/2018,Paradox Engine,Aether Revolt,AER,15.23,0.85,31.59,1.06
7/2/2018,Paradox Engine,Aether Revolt,AER,15.35,0.82,32,1.06
7/3/2018,Paradox Engine,Aether Revolt,AER,15.22,0.76,31.8,1.06
7/4/2018,Paradox Engine,Aether Revolt,AER,0,0.76,0,1.06
7/5/2018,Paradox Engine,Aether Revolt,AER,15.98,0.77,31.68,1.06
7/6/2018,Paradox Engine,Aether Revolt,AER,16.07,0.69,31.47,1.06
7/7/2018,Paradox Engine,Aether Revolt,AER,16.07,0.72,31.47,1.06
7/8/2018,Paradox Engine,Aether Revolt,AER,16.1,0.7,31.47,1.06
7/9/2018,Paradox Engine,Aether Revolt,AER,16.12,0.69,31.34,1.06
7/10/2018,Paradox Engine,Aether Revolt,AER,16.14,0.68,30.2,1.06
7/11/2018,Paradox Engine,Aether Revolt,AER,16.17,0.65,30.77,1.06
7/12/2018,Paradox Engine,Aether Revolt,AER,16.18,0.65,31.35,1.06
7/13/2018,Paradox Engine,Aether Revolt,AER,16.16,0.62,31.35,0.96
7/14/2018,Paradox Engine,Aether Revolt,AER,16.23,0.64,31.34,0.96
7/15/2018,Paradox Engine,Aether Revolt,AER,16.25,0.63,30.77,0.96
7/16/2018,Paradox Engine,Aether Revolt,AER,16.25,0.63,30.19,0.96
7/17/2018,Paradox Engine,Aether Revolt,AER,16.25,0.65,30.12,0.96
7/18/2018,Paradox Engine,Aether Revolt,AER,16.2,0.66,30.04,0.96
7/19/2018,Paradox Engine,Aether Revolt,AER,16.22,0.72,30.2,0.96
7/20/2018,Paradox Engine,Aether Revolt,AER,16.19,0.73,30.12,0.96
7/21/2018,Paradox Engine,Aether Revolt,AER,16.22,0.74,30.12,0.96
7/22/2018,Paradox Engine,Aether Revolt,AER,16.19,0.76,30,0.96
7/23/2018,Paradox Engine,Aether Revolt,AER,16.25,0.77,30.04,0.96
7/24/2018,Paradox Engine,Aether Revolt,AER,16.23,0.9,30.2,0.96
7/25/2018,Paradox Engine,Aether Revolt,AER,16.22,0.86,30.19,0.86
7/26/2018,Paradox Engine,Aether Revolt,AER,16.15,0.92,30.04,0.96
7/27/2018,Paradox Engine,Aether Revolt,AER,16.17,0.95,30.12,1.42
7/28/2018,Paradox Engine,Aether Revolt,AER,16.14,1.02,31.34,1.42
7/29/2018,Paradox Engine,Aether Revolt,AER,16,1.02,31.92,1.42
7/30/2018,Paradox Engine,Aether Revolt,AER,16,1.02,32.49,1.3
7/31/2018,Paradox Engine,Aether Revolt,AER,15.94,0.95,31.92,1.3
8/1/2018,Paradox Engine,Aether Revolt,AER,15.97,0.96,33.74,1.3
8/2/2018,Paradox Engine,Aether Revolt,AER,16,0.93,32.49,1.06
8/3/2018,Paradox Engine,Aether Revolt,AER,15.97,0.9,32.49,1.06
8/4/2018,Paradox Engine,Aether Revolt,AER,15.99,0.9,33.74,1.06
8/5/2018,Paradox Engine,Aether Revolt,AER,15.98,0.87,33.74,1.06
8/6/2018,Paradox Engine,Aether Revolt,AER,15.98,0.86,31.92,1.06
8/7/2018,Paradox Engine,Aether Revolt,AER,15.98,0.84,31.92,1.07
8/8/2018,Paradox Engine,Aether Revolt,AER,16,0.83,32.49,1.18
8/9/2018,Paradox Engine,Aether Revolt,AER,16,0.81,32.49,1.18
8/10/2018,Paradox Engine,Aether Revolt,AER,15.86,0.79,32.49,1.18
8/11/2018,Paradox Engine,Aether Revolt,AER,16,0.77,35,1.18
8/12/2018,Paradox Engine,Aether Revolt,AER,16.14,0.79,35,1.07
8/13/2018,Paradox Engine,Aether Revolt,AER,16.06,0.78,35,1.07
8/14/2018,Paradox Engine,Aether Revolt,AER,16,0.78,35,1.18
8/15/2018,Paradox Engine,Aether Revolt,AER,15.99,0.75,35,1.18
8/16/2018,Paradox Engine,Aether Revolt,AER,16.11,0.74,35,1.18
8/17/2018,Paradox Engine,Aether Revolt,AER,16.53,0.76,35,1.18
8/18/2018,Paradox Engine,Aether Revolt,AER,16.36,0.9,35,1.18
8/19/2018,Paradox Engine,Aether Revolt,AER,16.71,0.76,35,1.18
8/20/2018,Paradox Engine,Aether Revolt,AER,16.6,0.79,35,1.18
8/21/2018,Paradox Engine,Aether Revolt,AER,16.77,0.77,34.24,1.18
8/22/2018,Paradox Engine,Aether Revolt,AER,16.77,0.76,34.99,1.18
8/23/2018,Paradox Engine,Aether Revolt,AER,16.44,0.77,33.49,1.18
8/24/2018,Paradox Engine,Aether Revolt,AER,16.41,0.72,33.37,1.18
8/25/2018,Paradox Engine,Aether Revolt,AER,16.5,0.76,33.49,1.18
8/26/2018,Paradox Engine,Aether Revolt,AER,16.48,0.78,33.49,1.18
8/27/2018,Paradox Engine,Aether Revolt,AER,16.71,0.78,33.37,1.18
8/28/2018,Paradox Engine,Aether Revolt,AER,16.81,0.75,33.59,1.18
8/29/2018,Paradox Engine,Aether Revolt,AER,16.62,0.76,33.07,1.18
8/30/2018,Paradox Engine,Aether Revolt,AER,16.71,0.77,33.07,1.18
8/31/2018,Paradox Engine,Aether Revolt,AER,16.71,0.75,32.45,1.18
9/1/2018,Paradox Engine,Aether Revolt,AER,16.91,0.75,32.9,1.18
